sources,id,title,DATE,location,Latitude,Longitude,graphic,associations,ownership type,labour type,companies,summary,approval_stage,permitting_stage,commodity,indigenous_perspective,analysis,financing,jobs,promises,time
,SP23,Ring of Fire,01-01-2023,Treaty 9,52.741385,-86.29599929,FALSE,"""asc3""","""own1""","""lab4""","Wyloo (division of Tattarang investment company), Juno Company, KWG Resources, Canterra Minerals,","The Ring of Fire is a crescent-shaped deposit comtaining critical minerals such as nickel, copper, chromite and platinum. The first mine proposed for the region is Australian junior mining company Wyloo's Eagle's Nest nickel mine. Webequie and Marten Falls agreed to be the proponents for a road leading into the Ring of Fire. The passage of Bill 5, aiming to fast-track mineral development including in the Ring of Fire, has ignited opposition across First Nations. It contains provisions for the establishment of Special Economic Zones, with the Ring of Fire intended to be the first one. Carney has pointed towards exporting minerals from the Ring of Fire as a potential way of meeting his goal of doubling non-US exports. Recently, Ford has also announced funding for Webequie to explore the potential for an additional east-west access road leading to the Ring. ",Refered to MPO (transformative strategies),"Assessment Stage (road): The segments of the road leading to the Ring of Fire, Webequie Supply Road and Marten Falls Community Access Road, are nearing completion (see: recent update) of the provincial EA process, while the Northern Road Link lags behind and federal EAs for the segments still need to be completed. Ford expects the WSR provincial EA process to be completed early next year with construction starting in the spring. A federal  regional assessment is also in the works, but Ford has called on Carney to halt the progress and ""said progress is being made on an upcoming agreement with the feds that subscribes to Ontario’s red tape-cutting ‘one project, one review’ process"" (Northern Ontario Business)",Critical Minerals ,"Marten Falls & Webequie proponency in road projects (but this does not mean their commuities have consented), longstanding opposition from Neskantaga, recent action-- Here We Stand camp with Attawapiskat opposing Bills 5 and C-5. Lawsuit from Marten Falls against Ring of Fire development, also: 9 First Nations launch legal challenge against Bill 5 and Bill C-5","Ford has repeatedly expressed frustration over the requirement for 'duplicative' federal assessment processes delaying development. However, federal impact assessments do not appear to be the sole cause of delays-- the final segment, Northern Road Link, is not expected to complete the provincial EA process until 2028, and after that it may take an additional decade to build-- i.e., completion may take until 2040. Additionally, while Ford has tried to portray Indigenous peoples as getting in the way of development, First Nations are not anti-development-- they are pro consent; furthermore, the Nations that do consent to road construction don't necessarily consent to Ring of Fire mining; and Nations with varying attitudes towards various forms economic development have expressed their opposition Bill 5 for undermining consent and consulation. Marten Falls has applied for an injunction against development in the Ring of Fire; they feel they have not been adequately included in dialogues around this development. They are concerned about impacts to the land of development which they believe will be done without their meaningful involvement in governance. Their decision to pursue court action was triggered by Bill C-5 and Bill 5. Analysis-- there are places elsewhere where there is stronger economic rationale to develop mines and the authors call for smelting domestically mined copper (and capturing the added value rather than exporting to China), but political will to support junior companies and build infrastructure are lacking in these areas. ""Rather than wasting time and money on the Ring of Fire, which isn’t going to be developed for 20 years, if ever, the Canadian government would be better off identifying advanced mineral projects and either funding their exploration directly or directly taking stakes in the companies like the United States government is doing.""","ON has made recent funding commitments for road construction. In 2014, ON committed $1B in funding to RoF road construction, the federal government was also considering providing funding (up to $1.6B) in 2022. ","70,000 jobs across Ontario","$22B to Ontario's Economy/30 years: Estimated $60 worth of minerals, $1.5 billion in federal and provincial tax revenue",0:00
,SP24,Strange Lake Torngat Metals Ltd,02-01-2023,Located near Lac Brisson in Nunavik,56.3301049852418,-64.1524608881768,FALSE,"""asc3""","""own1""","""lab4""","Torngat Metals, Cerberus Capital Management (US), ","Torngat Metals Ltd. is proposing the construction, operation, decommissioning and abandonment of an open-pit rare earth mine, located approximately 235 kilometres northeast of Schefferville, Quebec. The mine would have a production capacity of up to 36,000 tonnes per day and a lifespan of 30 years. As proposed, the project would include at the mine site a 1,500-metre-long airstrip, a new metal mill with an ore input capacity of 17,000 tonnes per day, waste rock and tailings piles, and associated buildings. The project would also include a road of about 170 kilometres between the mine site and the new port facilities on the Labrador coast; Rare Earth Mine ",Not Presently Refered,Planning Stage: Impact Assessment currently being undertaken,"Critical Minerals; Rare Earths - especially dysprosium and terbium, as well as light rare earths. G&M: ""Torngat plans to produce the heavy rare earths dysprosium and terbium, which are used in specialized magnets in the automotive and defence sectors.""",TBD (early stages),"Recent concern around uranium pollution during extraction; Two related projects: ""The access road from the mine site in Quebec to Voisey's Bay, Labrador will form an essential link with our separation plant in Sept-Îles."" + ""Building a modern separation plant in Sept-Îles will be a key component of Torngat Metals' rare earth development project. Located in the industrial zone of the port of Pointe-Noire, this plant will make it possible to locally process ore concentrate from the Strange Lake deposit in Nunavik and to separate the rare earth elements essential for low-carbon technologies."" Torngat Metals inked an offtake and technology collaboration agreement with French company Carester for the production and processing of rare earth elements. See Northern Mines piece in US ownership brief.","Acc to G&M: ""Montreal-based Torngat said in a news release Tuesday that Export Development Canada has agreed to provide it with a bridge loan of $110-million, while Canada Infrastructure Bank will lend $55-million."" Also: ""The investment from Canada Infrastructure Bank is its first in the critical-minerals sector. Funds from the CIB loan will be put toward early works at the project, including expanding the airstrip, as well as work on roads, power and wastewater infrastructure, said John Casola, chief investment officer with CIB."" Also received funding from Critical Minerals Infr Fund for Northern Transportation Project.","1,000 jobs during construction; 200 jobs during operations",No Claim Presently Found,0:00
,SP25,Yukon-B.C Grid Connection ,06-01-2023,"Two possible routes (see map on page 5) Likely on Tahltan, Kaska Dena, Territory. Possibly on Teslin Tlingit and Tutchone territory.",56.9754518435696,-130.2482899884310,FALSE,"""asc1""","""own4""","""lab5""","Yukon Development Corporation, B.C. and Yukon BC Hydro","This Project Aims to connect Yukon to BC and the North American Power Grid via a 800km high-voltage transmission line. A Yukon Development Report suggests the purpose of the Transmission Line is to gain “Reliable electricity for critical mineral development, continued electrification of homes and transportation, First Nations-owned renewable energy facilities and clean electricity exports to the rest of Canada” The report suggest pre-feasability work projects the project would raise up to $7.6 billion per year in economic growth. There are two proposed routes, neither has been chosen as of yet. ",Refered to MPO ,Pre-Feasibility: Connected to North Coast Transmission Line Proposal,Electricity Transmission: Connected to projects like Casino Gold Mine and other critical mineral and hydroelectric development,None Noted; Similar proposal for Indigenous ownership as with NTCL,"This project would allow certain diesel communities along its path to connect to the grid. This would likely mean some mining projects who currently rely on fossil fuels would benefit from the transmission line as well. Suggestions that proposed mines such as the Casino Copper-Gold Project could potentially move from Natural Gas to Grid Electricity to power their project.  The project however is intended to increase the feasibility of mining in the area with the goal of increasing the extraction of critical minerals in line with NATO defence goals. The Yukon Development Report speaks to electrifying diesel-reliant communities but also how the project might help the energy needs of existing and prospective mines, including, Red Chris Block Cave Expansion, Turnagain, Eskay Creek Revitalization Project, Kitsault Mine, Galore Creek, Schaft Creek, KSM, Premier/Red Mountain, New Polaris, Kutcho, Silvertip, Tenas, Dome Mountain, Ootsa, Kudz Ze Kayah, Casino, MacTung and MacPass.  Banyan Gold Corp also suggested their AurMac project would benefit from this Transmission line. ",Undetermined,"36,000 long-term jobs","$7.6B/Year in Economic Growth; The Yukon Development Report suggest the project could raise up to $7.6 billion per year in economic growth. Projected growth includes $ 100 billion in B.C. mineral development,  $81.2 billion in Yukon mineral development, $198.5 billion billion in Renewable energy, and $200 million in Transportation improvements. ",0:00
,SP26,North Coast Transmission Line (NCTL),08-01-2023,-,54.0098483612716,-125.0245782802470,FALSE,"""asc1""","""own4""","""lab5""","BC Hydro, MOU to lead to First Nations co-ownership: Leaders from Lax Kw’alaams, Metlakatla, Witset, Ts’il Kaz Koh, Wet’suwet’en First Nation, Nee Tahi Buhn Band, and Wet’suwet’en Hereditary Chiefs signed non-binding term sheets with the provincial government and BC Hydro on July 21 in a ceremony hosted on Squamish traditional territory.","Acc to BC govt: ""The Province is taking action to speed up the expansion of British Columbia’s electricity grid by enabling the BC Energy Regulator (BCER) to act as a one-window regulator for permits necessary to support the North Coast Transmission Line (NCTL) and other high-voltage electricity transmission projects.""",Refered to MPO,Planning Stage: Environmental and Engineering studies and clearing taking place,"Electricity Transmission; CBC: ""The North Coast Transmission Line is designed to power critical mineral projects and LNG terminals in B.C.’s north.""","Acc to BC Hydro: an opportunity for First Nations co-ownership of the North Coast Transmission Line is included in the proposal (Phase 1 includes: Stellat’en, Nadleh Whut’en, Lheidli T’enneh, Nazko, Saik’uz; Phase 2 includes: Wet’suwet’en Nation)","*** BIG NEWS IN BC: ""Bill 31, introduced last week, would fast-track construction of a multi-billion dollar power transmission line that would double the amount of electricity that flows from Prince George to Terrace."" Critical analysis from Narwhal. BC Hydro presentation on the line. Narwhal: ""Electricity for the high voltage line would come in part from the publicly funded $16-billion Site C dam project nearing completion on B.C.’s Peace River."" Also - fast tracking through BCER - mostly funded through oil and gas revenues.",CIB loans $139.5 million to BC Hydro for North Coast Transmission Line early works,"9,700 full-time jobs","$10B to GDP, $950M/Year Public Revenues to Provinces and Municipalities",0:00
,SP27,Dredging Burrard Inlet for TMX Tankers,10-01-2023,"Tsleil Waututh, Squamish, Stó:lō, Hul'qumi'num Treaty Group, Musqueam",49.3088277899247,-123.2019142092330,FALSE,"""asc5"", ""asc1""","""own2""",,Vancouver Fraser Port Authority,"Plans are underway, led by the Vancouver Fraser Port Authority, to dredge the navigation channel under Vancouver’s Second Narrows Bridge to allow tankers carrying oil sands bitumen to transit the inlet at fuller loads. At present, Aframax-class tankers cannot leave the Westridge Terminal fully loaded because of draft restrictions. Dredging would remove roughly 20–25 barges of benthic material from the bottom of the channel, enabling these tankers to load more bitumen transported via the TMX pipeline.",Not Presently Refered,Pre-Planning: Preliminary plans and studies (field studies in May) completed by VFPA,Oil Sands Bitumen (Overseas Markets),,"Dredging is the excavation of sediment materials from the bottom of waterbodies. The process is known to have significant impacts on benthic ecosystems. Removing sediment destroys habitat for fish, invertebrates, and plants across the aquatic food chain. It also alters sediment dynamics, degrades water quality, and can accelerate shoreline erosion. Because Burrard Inlet is already highly polluted, disturbing the bottom would also re-suspend long-settled contaminants, spreading them through the water column.","The Port of Vancouver would likely finance the dredging. Although it is not a for-profit body, the Port Authority collects rents from terminal operators and reinvests that revenue into infrastructure, allowing its footprint to expand in order to accommodate ever-growing volumes of commodities.",No Claim Presently Found (being costed),"No Claims tied to this directly, however TMX pipeline which will connect to this expected to $9.2B to GDP",0:00
,SP28,Northwest Coast Oil Pipeline,11-01-2023,-,54.3151020000000,-130.3209530000000,FALSE,"""asc1"", ""asc2""","""own6""",,"Govt of AB, TC Energy","Dredging is the excavation of sediment materials from the bottom of waterbodies. The process is known to have significant impacts on benthic ecosystems. Removing sediment destroys habitat for fish, invertebrates, and plants across the aquatic food chain. It also alters sediment dynamics, degrades water quality, and can accelerate shoreline erosion. Because Burrard Inlet is already highly polluted, disturbing the bottom would also re-suspend long-settled contaminants, spreading them through the water column.",Not Presently Refered,Pre-Planning: Conversations between Alberta and Federal gov. to move proposal forward. ,Oil Sands Bitumen (Overseas Markets),"Acc to AB: ""Indigenous co-ownership, partnership and perspectives will be critical to every stage of project development and execution.""",-,"""Alberta’s government will contribute $14 million to support early planning work including cost estimates, engagement and development of a credible proposal for federal consideration.""",No Claim Presently Found ,$2B/year in revenue,0:00
,SP29,Taltson Hydro Expansion Project,12-01-2023,"Dene, Métis [map here]",60.4255486241970,-111.4074869861680,FALSE,"""asc1""","""own2""",,Govt of NWT,"Aims to double the Northwest Territories’ hydro capacity by connecting the Snare hydro system (north of Great Slave Lake) with the Taltson hydro system (south of Great Slave Lake) through a 320-kilometre transmission line. This unified hydro grid will link 11 communities and serve over 70% of the NWT’s population with 120 megawatts (MW) of reliable, renewable energy",Not Presently Refered,"Pre-Planning; MOU 2021 with Gov. NWT, Akaitcho Dene First Nations, Northwest Territory Métis Nation; 2013 EA terminated under Deze Company","Electricity Transmission; Hydro seems necessary to power development: N.W.T.'s potential for potash, uranium, lithium, nickel and more kicked in the funding needed to develop the project through the critical minerals fund.","Acc to website: ""The project is being advanced collaboratively The Deninu Kųę́ First Nation, Fort Resolution Métis Government, Fort Smith Métis Council, Łutsel K’e Dene First Nation, NWT Métis Nation, Salt River First Nation, Yellowknives Dene First Nation, and the GNWT, under a Memorandum of Understanding (MOU) signed in 2021.""","A Tsleil-Waututh Nation study identified roughly 700 contaminants in the inlet’s sediments between 1971 and 2016—including PCBs, heavy metals, and other toxic substances—that dredging could release.",Canada Infrastructure Bank was involved in 2019 to help develop financial structure and business case ($48 million since 2019),400 jobs during construction; 10 during operation (2007 report) ,No Claim Presently Found,0:00
,SP30,Iqaluit Nukkiksautiit Hydro Project,01-01-2024,Qikiqtani Inuit,64.1909739076754,-68.0121045745380,FALSE,"""asc1""","""own3""","""lab2""",Nunavut Nukkiksautiit Corp (wholly-owned subsidiary of the Qikiqtaaluk Corporation the business arm of the Qikiqtani Inuit Association) ,"A Tsleil-Waututh Nation study identified roughly 700 contaminants in the inlet’s sediments between 1971 and 2016—including PCBs, heavy metals, and other toxic substances—that dredging could release.",Refered to MPO,"Planning Stage: (Front-End Engineering and Design (FEED))- field, environmental and archeological studies being conducted; ; With the Nunavut Impact Review Board →  License for granted installation of hydrometric monitoring systems granted.  “Two Fathom AutoSalt hydrometric monitoring systems were installed at McKeand River South in the fall of 2024. These monitoring systems collect river current data, which is a part of the Front-End Engineering and Design (FEED) stage of investigating the potential for community scale hydroelectric project in Iqaluit.”  Environmental Impact Assessment Submission has a proposed submission date of 2029.",Hydro Energy Generation,"NNC says it uses a “Phase Gate” approach to project delivery, where engagement with Rights holders, the public, stakeholders, and partners occurs at every phase. This ensures that project decisions are guided by Rights holders and that all parties have meaningful input. Between each phase, a Decision Gate requires approval from engagement participants and Inuit leadership before proceeding to the next phase.  After receiving approval from Qikiqtaaluk Corporation and the Qikiqtani Inuit Association in 2022 to explore renewable energy solutions for Iqaluit, NNC has conducted multiple community engagement sessions to assess interest and identify preferred technologies and research sites. Ongoing Consultation with Rights Holder, Iqaluit Public and others started in 2023. See List of Consultations. On the Issue of Public Engagement and Seeking Free Prior Informed Consent  the Nunavut Nukkiksautiit Corporation says  “events were held in November 2023 with the local high school, the general public, and key stakeholders to explain the pros and cons of the various renewable energy options, and provide an opportunity for Iqalungmiut to submit ranked ballots, indicating their top 3 choices for development. 76% of submissions formed consensus on the Kugaaluk (McKeand) River South option.”","These environmental impacts would have serious consequences for Tsleil-Waututh Nation, who have worked for years to restore and maintain traditional harvesting practices in the inlet, including shellfish and herring. Resuspended contaminants threaten both ecological recovery and food sovereignty.",Canadian Northern Economic Development Agency announces 6 million in front end support for engineering and design work for this hydroelectric project. Crown–Indigenous Relations and Northern Affairs Canada contributed $7 million in 2021. ,Hundreds' of job,Will replace $60M spent on diseal each year,0:00
,SP31,Gull Island Power Plant ,02-01-2024,Innu Nation,52.9852059516176,-61.3553858595869,FALSE,"""asc1""","""own2""","""lab3""","Société d’énergie de la Baie James (40% ownership -Subsidiary of Hydro‑Québec), NL Hydro (60% ownership)","These environmental impacts would have serious consequences for Tsleil-Waututh Nation, who have worked for years to restore and maintain traditional harvesting practices in the inlet, including shellfish and herring. Resuspended contaminants threaten both ecological recovery and food sovereignty.",Not Presently Refered,Pre-Feasibility: (Tender contract Fall 2025); MOU Dec. 2024 Newfoundland & Labrador Hydro and Hydro-Quebec; ,Hydro Energy Generation,"Woodward reports: ""Innu Nation participation and support for the project will likely be critical determinants of its success. The nation has signed a multi-million dollar agreement-in-principle with Hydro-Quebec, but protests from locals have already begun."" Churchill Falls agreement reached with Innu nation in June 2025.",-,-,"Power Plant and Transmission Line Installation to employ 3,000 jobs during construction, 5,000 direct jobs at peak; MOU outlines: Qualified workers will be hired first from the Innu Nation, then residents of Labrador, then residents of the island, and finally the rest of Canada. ",$225B in total revenuw to Newfoundland and Labrador (for all Churchill Falls projects including Gull island Power Plant),0:00
,SP32,Wasoqonatl Transmission Line,06-01-2024,Mi'kma'ki (Wabanaki Confederacy),45.3884228037482,-63.3081038996604,FALSE,"""asc1""","""own2""","""lab5""","Wasoqonatl Transmission Incorporated, Nova Scotia Power, New Brunswick Power, Wskijinu’k Mtmo’taqnuow Agency Ltd. (WMA); A limited partnership jointly owned by Nova Scotia Power Inc. (NSPI) and CIB will own the project through a regulated utility corporation."," Proposed new 345 kV transmission line which runs along an existing line to New Brunswick. Line will run approximately 160 km, from Onslow, Nova Scotia to Salisbury, New Brunswick. It is proposed to increase inter-provincial power grid reliability and support expansion of renewable energy production.",Not Presently Refered,"Approved for Construction: Nov. 20, 2025 by Nova Scotia Energy Board; August 2025 Tender Notice for Wasoqonatl Transmission construction (sub-station repair and upgrades) by Government of New Brunswick; July 2025 Wasoqonatl Transmission Incorporated filed for approval from Nova Scotia Energy Board; January 2025 NB Power registered with New Brunswick Department of Environment and Local Government for Environmental Impact Assessment review; October 2023 received approval from Novia Scotia government for environmental assessment",Electricity Transmission; Upgrade to enhance grid connection,Wskijinu’k Mtmo’taqnuow Agency Ltd. (WMA) (representing 13 Mi’kmaw First Nations) acquires stake via CIB loan,"All this is in addition to the global implications of enabling fuller tanker loads: increased shipments of oil sands bitumen would contribute to expanded extraction upstream and to downstream emissions from refining and combustion, intensifying the climate impacts of fossil fuel circulation.",Forecasted project cost of $684.7 million from Nova Scotia Power; CIB provides $217 million loan; CIB is working with Wskijinu’k Mtmo’taqnuow Agency Ltd. (WMA) the economic development partnership owned by the 13 Mi’kmaw First Nations in Nova Scotia to complete a complimentary equity loan. (via Indigenous Equity Initiative),587 direct and indirect jobs,$105M in GDP during the construction phase,0:00
,SP33,Mackenzie Valley Highway ,08-01-2024,Pehdzéh Kı̨ First Nation,35.8995400000000,-87.3463820000000,FALSE,"""asc5""","""own2""",,Govt. NWT,"The Project entails a new two-lane gravel road between Wrigley and Prohibition Creek (located 28 km southeast of Norman Wells). The Project will connect to existing bridges along the Mackenzie Valley Winter Road alignment; All this is in addition to the global implications of enabling fuller tanker loads: increased shipments of oil sands bitumen would contribute to expanded extraction upstream and to downstream emissions from refining and combustion, intensifying the climate impacts of fossil fuel circulation.",Not Presently Refered,Planning Stage,Regional access road,Seeking consent,-,"June 2018, the Government of Canada and the Government of the Northwest Territories (GNWT) announced $140 million funding for the environmental assessment and planning studies for the Mackenzie Valley Highway, as well as the planning and construction of the Great Bear River Bridge and the Mount Gaudet Access Road.",Project Dependant,Project Dependant,0:00
,SP34,Trans-Canada Highway Proposals [Highway 11-17],10-01-2024,Various: Cross Canada - Proposal dependant,48.6976350000000,-85.8749150000000,FALSE,"""asc5""","""own2""",,Provincial level governments [Govt. ON],"July 2025: The Federation of Northern Ontario Municipalities (FONOM) is spearheading a major infrastructure proposal (see Appendix A) to improve economic efficiency, safety and national connectivity by calling on the Governments of Canada and of Ontario to invest in a transformative upgrade of Northern Ontario’s Highways 11 and 17 — the Trans-Canada Highway — by upgrading to the innovative 2+1 model on those highways; July 2025: “This is a once-in-a-generation opportunity to invest in infrastructure that promotes enhanced trade between the east and west within Canada. It also focuses on the development of major nation-building projects that will likely involve the transportation of large industrial materials for construction,"" stated Danny Whalen, FONOM president.",Not Presently Refered [Requested by FONOM],"Various [Planning Stage for Highway 11+17 Upgrades, Widening and other improvements to small stretch completed Fall, 2025]","Transit Network: Moving Critical Minerals, Resources, Goods, People",Seeking consent,-,-,-,-,0:00
,SP35,Rehabbing New Westminster Rail Bridge,11-01-2024,"Kwantlen, Qayqayt, Kwikwetlem, and Semiahmoo",49.2081577831940,-122.8934385481560,FALSE,"""asc5""","""own2""",,"CN opporated. Used by BNSF, SRY, CN, Amtrak, VIA and Rocky Mountain Rail Tours (outdated source for rail line usage companies from 2002)","Although little information is known about this possible project, this appears to be a bid to replace and/or increase the capacity of a rail bridge between New Westminster and Surrey. The project does not appear to have any formal proposal outlining a specific project and does not appear to be in any formal planning phase nor is it in construction. The current single-track swing rail bridge was originally constructed by the Province of British Columbia in 1904.The bridge is considered a key bottleneck in the regional rail network, and discussions about replacing the bridge to increase capacity have been ongoing. According to a Richmond Chamber of Commerce Report from 2014, The aging New Westminster Rail Bridge creates significant delays for rail cargo moving to and from the Port of Vancouver. A key issue is the conflict between rail and marine traffic, as the swing bridge gives priority to vessels, preventing trains from crossing for long periods each day. The bridge’s limited capacity already causes delays for all users and is expected to become an even greater source of delays in the future. Brad Bodner the now retired Director of Business Development at CN told a 2018 Standing Committee on Transport, Infrastructure and Communities that the “It is regularly used by six railways, three freight and three passenger, totalling some 40 trains per day.” Please note that it is possible that this project could refer to the Seismic Retrofit of the bridge that happened in early the 2020s although this seems unlikely. ",Not Presently Refered,No Specific Project Proposed,Rail bridge that brings numerous commodities by six railways to the Port of Vancouver,TBD,The current span of the bridge limits the size of vessel that can traverse the fraser river according to a Richmond Chamber of Commerce Report from 2014. Replacing the bridge could therefore potentially increase the size of vessels able to traverse the river. Replacement or increasing its capacity could further mean an increase of If the capacity of the bridge to increase the 'flow of commodities’ to the port of Vancouver. Replacement or rehabilitation of the Bridge could potentially increase the capacity for passenger rail according to a Report by citizen transportation advocacy group Transport Action Canada. ,No Information found,No Information found,"No specific economic promises found, Allusions to a decrease in the bottleneck of train traffic on the way to the port of Vancouver presumably helping to increase capacity of goods transported",0:00
,SP36,Western Collaboration on the Advancement of Economic Corridors [MOU],12-01-2024,Various: Cross Western Canada,59.9947370000000,-110.0079370000000,FALSE,"""asc5""","""own6""",,Provincial level governments ,"In May of 2025, Western premiers met and identifed a need for “Nation-building infrastructure in Western Canada, such as highways, railways, ports, airports, pipelines, nuclear projects and electricity transmission systems” to bring ""oil and gas, liquefied natural gas, uranium, electricity and hydroelectricity to Canadian and world markets"" (statement). Specifically, they have put forward the idea of an “economic corridor linking Prince Rupert and B.C.’s coast to the Port of Churchill in Manitoba and Grays Bay in Nunavut,” which premiers and Carney all seem to resonate on. It could also include a northwest oil pipeline, but there is a lack of support from BC. Premiers also called for electrical transmission infrastructure to power critical mineral devleopment in remote areas (statement). ",Not Presently Refered,"Concept Stage/MOU: Focus on projects which are ""shovel-ready""; ""In the concept stage"" according to the Globe and Mail leaked list; “Reid Skelton-Morven, a Prince Rupert councillor and member of the Ts’msyen and Nisga’a Nations, said a $750-million expansion of the city’s port is well underway.”-- Vancouver Sun ","Infrastructure: Energy, Minerals, Oil and Gas, Transport, ",TBD (early stages),"Western premiers called on support from Carney, particularly to connect ports on the West coast to the coast of Hudson's Bay (Global News). Carney has already established a First Mile Fund for ""building transportation networks to connect energy extraction sites to rail lines and roads"" in response to these calls (release). ",-,No Claim Presently Found (MOU only),No Claim Presently Found (MOU only),0:00